Ticket_ID,Passenger_Name,Train_No,Route_Name,Departure_Station,Arrival_Station,Journey_Date,Booking_Date,Train_Class,Distance_km,Fare_Rs,Delay_Minutes,Payment_Method,Booking_Source,Age,Gender
4cfe0305-d2a6-4f3e-86e4-df34645fe589,Divyansh Lad,TR4869,Delhi-Mumbai,Patna,Lucknow,2025-05-06,2024-12-23,AC 2 Tier,821.2,2461.1,10,Net Banking,Railway Counter,25,Other
4d9afd93-6054-4f7f-8e56-f596a94af004,Shanaya Rao,TR1043,Hyderabad-Bangalore,Mumbai,Delhi,2025-04-17,2024-12-31,AC 3 Tier,1623.2,1042.02,45,Net Banking,Travel Agent,62,Female
9035781b-1ce6-469a-92cf-2b4d0404b26f,Raunak Kashyap,TR1956,Kolkata-Chennai,Delhi,Lucknow,2025-04-26,2025-02-13,Second Sitting,1969.3,995.48,120,UPI,IRCTC Website,70,Female
3167088c-56e0-49ee-9eec-4c97aeada205,Madhav Gaba,TR3513,Hyderabad-Bangalore,Kolkata,Jaipur,2025-05-24,2025-01-31,AC First Class,957.9,1680.76,45,Net Banking,IRCTC Website,41,Other
4c1b0206-f8f6-4f46-8b52-9fbd34b80925,Rohan Dora,TR8818,Lucknow-Patna,Kolkata,Delhi,2025-03-18,2025-03-11,Sleeper,798.9,1798.66,90,Cash,Mobile App,45,Female
e3980a55-6447-4345-a163-73dedbe3da51,Heer Kurian,TR4621,Hyderabad-Bangalore,Jaipur,Lucknow,2024-12-13,2024-12-12,AC First Class,1720.4,2468.12,60,Cash,IRCTC Website,22,Female
5d223b53-dadc-440d-8371-e8f235f88961,Anay Shetty,TR1294,Kolkata-Chennai,Chennai,Lucknow,2025-04-06,2025-03-28,Sleeper,1152.2,1294.17,15,Credit Card,Travel Agent,34,Other
d6314f7b-348c-476f-96de-8ef8f606a8f0,Amira Bhardwaj,TR9313,Ahmedabad-Jaipur,Chennai,Bangalore,2025-05-28,2024-11-26,AC 3 Tier,1998.0,1547.21,30,Credit Card,Mobile App,22,Male
96f68432-0a7f-48ac-a475-23ba57196b53,Chirag Shenoy,TR2155,Lucknow-Patna,Bangalore,Jaipur,2024-12-26,2024-12-10,Sleeper,258.2,1516.94,15,Net Banking,Mobile App,75,Female
a758251c-fa9a-4935-bd8b-820d019c75af,Diya Chakrabarti,TR3767,Delhi-Mumbai,Delhi,Mumbai,2025-05-31,2025-01-04,AC 3 Tier,1373.2,336.28,0,Net Banking,Railway Counter,64,Female
835e6c11-7435-4f11-8e0a-9652db9191e0,Pari Talwar,TR2501,Hyderabad-Bangalore,Jaipur,Lucknow,2025-04-02,2024-12-14,AC 3 Tier,1220.2,1531.33,30,Cash,Railway Counter,56,Other
bcfa1e0e-8389-4dc2-9c56-d24d35a05a1d,Urvi Ganesan,TR9290,Kolkata-Chennai,Mumbai,Kolkata,2025-05-10,2025-02-22,Sleeper,1005.6,1335.82,5,UPI,Railway Counter,36,Female
71ec4008-922e-4ced-a318-3a499f28bd27,Vritika Shere,TR6725,Lucknow-Patna,Delhi,Lucknow,2025-05-07,2025-02-06,Sleeper,1597.8,226.43,120,Debit Card,Travel Agent,18,Male
63d56773-bcd7-442f-a271-4d4b0b024336,Aayush Sama,TR6661,Hyderabad-Bangalore,Bangalore,Delhi,2025-02-02,2024-12-18,AC 3 Tier,484.2,2393.34,45,Credit Card,IRCTC Website,10,Male
64a55c82-cf86-4f13-b3a3-c9ce2013ad4e,Aarav Bala,TR7518,Delhi-Mumbai,Patna,Lucknow,2025-04-03,2025-01-22,Second Sitting,135.4,1917.32,45,Net Banking,IRCTC Website,67,Other
08a9f158-b1fd-41b7-a2b0-eeaf49a10a40,Alia Bhatia,TR3031,Hyderabad-Bangalore,Bangalore,Jaipur,2025-04-24,2025-03-04,AC First Class,1114.2,1126.04,15,Net Banking,IRCTC Website,33,Female
00584e53-ea2d-47ab-9ceb-dd51222f4466,Shayak Seshadri,TR7480,Hyderabad-Bangalore,Kolkata,Delhi,2025-05-24,2025-02-27,AC 2 Tier,245.6,848.35,15,Credit Card,Travel Agent,13,Other
bc3b5ead-b1bb-4bc8-9e74-724ea3744011,Alia Aurora,TR9541,Lucknow-Patna,Kolkata,Jaipur,2025-04-29,2025-01-30,Sleeper,1711.1,149.39,15,Debit Card,IRCTC Website,50,Male
0d428a44-a702-4a15-9cc9-9342c40c11e3,Prerak Sur,TR4874,Kolkata-Chennai,Lucknow,Jaipur,2024-12-08,2024-12-03,AC 2 Tier,897.9,1758.31,10,Net Banking,Travel Agent,48,Female
02b01a3a-fc56-4c58-93b7-78a78a9a01ca,Siya Sheth,TR6020,Delhi-Mumbai,Jaipur,Patna,2025-04-08,2024-11-13,AC 2 Tier,205.3,1213.71,30,Cash,Travel Agent,27,Male
f373315a-b411-4508-85a3-b31166cc3cb8,Jivika Kar,TR7853,Hyderabad-Bangalore,Kolkata,Jaipur,2025-04-12,2025-02-07,AC First Class,153.1,2010.46,5,Cash,Mobile App,70,Other
4c41e9e2-a668-448e-95e5-78f023214d5b,Priyansh Shroff,TR9496,Hyderabad-Bangalore,Lucknow,Delhi,2024-12-29,2024-11-09,Sleeper,127.5,1421.85,45,Credit Card,IRCTC Website,66,Other
921b9918-2145-410a-ae9e-ec418d215ff9,Arhaan Das,TR5869,Hyderabad-Bangalore,Mumbai,Bangalore,2025-05-01,2025-03-11,AC 3 Tier,836.9,878.97,10,Cash,Railway Counter,28,Female
abef083f-7a83-480a-b856-88bee8e2a37a,Gokul Bala,TR3705,Lucknow-Patna,Delhi,Lucknow,2025-05-07,2024-12-08,Sleeper,1887.5,1012.78,45,Net Banking,Mobile App,17,Other
27f91a52-ac1b-46a9-8885-f96483459c17,Kaira Chakrabarti,TR5380,Delhi-Mumbai,Delhi,Lucknow,2025-04-08,2025-04-08,AC First Class,367.5,1626.8,120,Cash,Mobile App,14,Other
dcca2a75-4f5a-40ab-b243-d88c46f0c0df,Dharmajan Saha,TR3358,Hyderabad-Bangalore,Mumbai,Lucknow,2025-03-26,2025-03-09,Second Sitting,1228.1,2074.81,15,Net Banking,Travel Agent,12,Female
d024fe6f-b1ad-4ce1-9208-e943f82379ca,Zain Rao,TR2554,Hyderabad-Bangalore,Mumbai,Chennai,2025-01-01,2024-11-27,Second Sitting,866.6,1102.85,30,UPI,IRCTC Website,67,Female
1006ef40-87de-4b4e-a641-21e02ae8963f,Saira Datta,TR4508,Lucknow-Patna,Chennai,Lucknow,2025-05-30,2025-03-22,Sleeper,1729.3,2231.98,15,Credit Card,IRCTC Website,12,Other
445613b4-fd59-4111-917c-ed3916e3b111,Siya Doshi,TR8389,Kolkata-Chennai,Mumbai,Lucknow,2025-05-28,2025-04-29,AC First Class,1097.5,833.12,90,Credit Card,Railway Counter,17,Male
8f5526a9-9fe1-4592-a2ce-1054e71ec330,Priyansh Lala,TR3824,Kolkata-Chennai,Jaipur,Delhi,2025-04-24,2025-03-25,AC 2 Tier,432.4,729.17,0,UPI,IRCTC Website,25,Male
7abbeef1-2a1c-4b1c-9021-1210c321c35f,Priyansh Wali,TR4559,Hyderabad-Bangalore,Bangalore,Patna,2025-04-04,2025-02-26,Sleeper,1913.4,1608.57,90,Debit Card,Mobile App,60,Female
84e54d73-be71-4ca6-8d7c-05de1e2d610c,Vardaniya Sachdeva,TR2371,Hyderabad-Bangalore,Jaipur,Delhi,2025-04-25,2025-04-14,AC First Class,1454.2,1147.51,120,UPI,Mobile App,32,Male
6c80960c-cbeb-440d-b83c-2b8f8718e493,Bhamini Bhalla,TR4490,Ahmedabad-Jaipur,Kolkata,Lucknow,2025-03-26,2024-11-10,AC 2 Tier,230.7,1069.46,30,Credit Card,Railway Counter,16,Other
3c06798c-642f-4911-8122-0597b43acb2c,Jivika Batra,TR7343,Lucknow-Patna,Mumbai,Delhi,2025-02-18,2025-01-23,AC 2 Tier,1921.2,663.46,15,Credit Card,Railway Counter,20,Other
5de3119d-ed4c-4fd0-8534-23fd103efa80,Nitara Luthra,TR5539,Delhi-Mumbai,Jaipur,Kolkata,2025-02-22,2024-12-02,AC 2 Tier,254.0,699.71,60,UPI,Travel Agent,50,Female
082a7125-7357-4f78-998e-5a48f1314dc8,Shlok Yohannan,TR8633,Lucknow-Patna,Chennai,Delhi,2025-05-18,2025-01-16,AC 3 Tier,1857.7,962.9,45,UPI,IRCTC Website,26,Other
3f84492a-2e27-46b5-aa59-9bd489643d34,Diya Malhotra,TR4411,Ahmedabad-Jaipur,Kolkata,Chennai,2025-05-13,2024-12-07,AC First Class,425.6,245.49,15,Credit Card,Railway Counter,24,Male
685a91e0-7a68-4465-98f7-a0db01fe5cc9,Rohan Baral,TR2255,Kolkata-Chennai,Chennai,Patna,2025-05-21,2025-01-19,Sleeper,1038.4,1973.67,15,Cash,Travel Agent,49,Other
6ff290bc-f0eb-418d-99cc-2b60a891cfb4,Gokul Guha,TR6218,Lucknow-Patna,Chennai,Lucknow,2025-02-01,2024-11-20,AC 2 Tier,1837.0,1621.94,45,Credit Card,Mobile App,35,Other
a90aa304-6369-4ac4-9239-adeac93f036e,Ishita Dixit,TR2031,Lucknow-Patna,Mumbai,Chennai,2025-01-19,2025-01-10,Second Sitting,1003.3,1400.52,5,Net Banking,Railway Counter,73,Male
4dc73cbf-dea5-406a-98b2-1e0313555788,Indrans Jha,TR2232,Hyderabad-Bangalore,Kolkata,Mumbai,2025-02-24,2024-12-15,Sleeper,1327.8,2311.31,45,Cash,Travel Agent,36,Other
baed8038-32b7-4f50-b4b0-ef290e84071b,Vaibhav Hans,TR9243,Delhi-Mumbai,Jaipur,Chennai,2025-05-01,2025-03-28,AC First Class,1625.6,1896.4,0,Credit Card,Railway Counter,23,Male
9d77d20d-abe5-4527-a8bf-a6b78c2a7470,Madhav Chopra,TR9418,Lucknow-Patna,Delhi,Patna,2025-04-06,2024-11-19,AC 3 Tier,726.4,2256.81,120,UPI,IRCTC Website,22,Other
f728fbb1-09f5-4014-b6cf-01412fe3b226,Neysa Kalita,TR2686,Delhi-Mumbai,Lucknow,Kolkata,2025-03-07,2024-12-29,AC First Class,793.4,818.06,10,Credit Card,Railway Counter,25,Other
8c3e46e8-fd8d-4c32-acc5-21ccecee898e,Nirvaan Anne,TR8146,Kolkata-Chennai,Bangalore,Delhi,2025-04-16,2025-03-20,Second Sitting,1435.2,369.04,5,Net Banking,Mobile App,21,Other
1cc68dc7-2703-4986-b2d8-2465d640f4c4,Emir Kibe,TR1509,Kolkata-Chennai,Chennai,Lucknow,2025-02-21,2024-11-23,Second Sitting,1763.1,1753.08,5,Credit Card,IRCTC Website,17,Male
d96b5b64-b69e-440b-b58b-4a10ad2ca40a,Anahita Korpal,TR8238,Ahmedabad-Jaipur,Chennai,Bangalore,2025-02-19,2025-02-13,Second Sitting,1876.0,531.98,30,Debit Card,Travel Agent,72,Female
abe4d8bf-108a-4e9b-b238-d4a2426e5695,Khushi Datta,TR6611,Kolkata-Chennai,Jaipur,Chennai,2025-05-19,2025-04-24,Second Sitting,1869.5,2074.12,0,Cash,Mobile App,19,Other
cdc336d5-82ee-41f3-a1ad-e5332be67075,Badal Ramaswamy,TR3736,Ahmedabad-Jaipur,Mumbai,Lucknow,2025-02-01,2025-01-03,AC First Class,992.4,973.67,45,Credit Card,IRCTC Website,11,Female
cc9a3c18-e2b1-4a85-b18b-4a64afab5ac5,Kiaan Sem,TR8133,Delhi-Mumbai,Chennai,Lucknow,2025-04-25,2025-02-03,Second Sitting,1333.6,129.97,45,Debit Card,Railway Counter,24,Female
8c0173ee-4a72-45cb-bfee-e12d31a65f70,Nayantara Master,TR2913,Ahmedabad-Jaipur,Lucknow,Bangalore,2025-01-28,2024-12-09,Sleeper,757.4,1703.34,15,Cash,Travel Agent,35,Male
e185e8e2-2ab0-4523-953e-fb0ebdc547cd,Lakshit Dyal,TR5907,Lucknow-Patna,Bangalore,Delhi,2025-04-21,2025-02-09,Second Sitting,1159.0,688.25,10,Credit Card,IRCTC Website,24,Female
37a46917-52da-491c-9d09-712ef7f25ea7,Raunak Mander,TR1443,Ahmedabad-Jaipur,Jaipur,Mumbai,2025-05-20,2025-04-21,AC 3 Tier,1256.1,1752.02,5,Credit Card,Railway Counter,40,Other
f7a901c8-49a5-4c58-9d79-e2c29007b3d5,Nehmat Yadav,TR8012,Lucknow-Patna,Chennai,Patna,2025-04-27,2025-01-05,Sleeper,1354.5,646.28,10,UPI,IRCTC Website,19,Other
c3ff1dc4-44db-4dc5-a7a3-7571e98a357b,Yasmin Reddy,TR9589,Delhi-Mumbai,Chennai,Lucknow,2025-05-02,2024-12-15,AC 2 Tier,1458.3,1248.98,90,Debit Card,Mobile App,72,Male
3da95ad6-fbbc-4e48-842b-2344def9c915,Yakshit Shetty,TR9607,Delhi-Mumbai,Patna,Bangalore,2025-05-24,2024-11-08,AC First Class,104.0,2212.6,120,Debit Card,Mobile App,22,Other
e2d7ae6f-929a-4cd8-ba75-1a318fd429cc,Saira Garg,TR1687,Kolkata-Chennai,Kolkata,Lucknow,2025-04-13,2025-02-06,Sleeper,187.6,2206.64,10,UPI,Railway Counter,47,Other
c9f290dc-2419-46b1-8fcd-f41b884a8af3,Samiha Babu,TR3975,Hyderabad-Bangalore,Mumbai,Kolkata,2025-02-23,2024-12-19,Second Sitting,1044.2,825.82,10,UPI,Mobile App,34,Other
c66e8b9a-15b1-4b93-b22e-586302e9757d,Lakshay Gola,TR9149,Kolkata-Chennai,Patna,Bangalore,2025-03-21,2025-03-15,AC 2 Tier,1261.0,2349.4,120,Debit Card,Mobile App,54,Other
452dbadd-49da-4f14-8075-9fba45e66961,Anahi Kapoor,TR2187,Ahmedabad-Jaipur,Bangalore,Chennai,2025-02-10,2024-11-08,AC First Class,1391.1,921.77,15,Net Banking,IRCTC Website,58,Male
d64c067f-8bfb-4c33-840d-9f47e121b1ca,Vritika Andra,TR5061,Delhi-Mumbai,Lucknow,Jaipur,2025-05-18,2025-04-28,AC First Class,1162.3,2409.9,0,Net Banking,Railway Counter,37,Female
6be0709e-7a35-4354-9b05-b8b1810aa26b,Divij Dalal,TR1965,Hyderabad-Bangalore,Chennai,Jaipur,2025-02-23,2025-02-06,AC 2 Tier,393.6,704.9,10,Net Banking,Railway Counter,43,Male
4e788e3f-92d2-454d-90c3-6fcf6fc29969,Arnav Ganesan,TR5610,Lucknow-Patna,Patna,Delhi,2025-04-13,2025-03-18,Second Sitting,1190.8,1734.68,0,Credit Card,Travel Agent,18,Male
e98511cf-4326-4218-a29e-af71ee4bfef8,Oorja Gola,TR1466,Delhi-Mumbai,Kolkata,Jaipur,2025-05-23,2024-11-30,AC First Class,1322.5,232.77,5,Net Banking,IRCTC Website,41,Male
32903924-3c0d-4b5d-9f2e-03aab028fd8b,Renee Mann,TR2514,Lucknow-Patna,Lucknow,Chennai,2025-03-17,2024-12-11,Second Sitting,1469.1,2419.81,0,Debit Card,Travel Agent,18,Male
a0ccb42e-835a-41fd-8a47-5583c698bf38,Alia Bajaj,TR9870,Hyderabad-Bangalore,Kolkata,Bangalore,2025-05-06,2025-02-25,Second Sitting,853.8,2171.25,60,Debit Card,Railway Counter,24,Other
b077a8e7-3bca-44e4-ac4c-83d8632914b1,Mishti Lad,TR8862,Lucknow-Patna,Patna,Lucknow,2025-04-28,2025-03-02,Second Sitting,1262.7,655.39,15,Credit Card,Travel Agent,16,Male
4a37ed9f-7515-4940-9171-9603c529e48a,Vanya Bala,TR4373,Delhi-Mumbai,Lucknow,Mumbai,2025-04-08,2025-03-03,AC 3 Tier,1650.1,2370.65,0,UPI,Railway Counter,25,Other
e180d87e-6c14-4760-a873-389de81cfe45,Shalv Bobal,TR5859,Lucknow-Patna,Lucknow,Bangalore,2025-04-17,2025-04-09,AC 3 Tier,1068.5,1619.37,15,Credit Card,Mobile App,59,Male
bdfd051b-4e7d-4e95-b1ee-64010f2f61dd,Divij Rana,TR3756,Kolkata-Chennai,Chennai,Kolkata,2025-02-18,2024-11-02,Sleeper,317.6,570.46,45,UPI,Mobile App,67,Female
cb4b697d-3eb0-44f4-b781-7cebbadc7b5a,Damini Ghosh,TR1928,Hyderabad-Bangalore,Kolkata,Jaipur,2025-03-15,2024-12-16,AC 2 Tier,566.5,704.71,90,Cash,Travel Agent,55,Other
2d6b29d3-9f94-4d71-8d54-7c562bb0dcd2,Tanya Saha,TR6603,Lucknow-Patna,Jaipur,Lucknow,2025-04-23,2025-02-07,AC 2 Tier,1259.6,1749.7,90,UPI,Mobile App,72,Male
6b16c454-4f55-49d6-921f-203d8e851860,Nakul Kumer,TR1580,Kolkata-Chennai,Bangalore,Mumbai,2025-01-29,2025-01-27,Sleeper,1152.5,177.26,10,Cash,Railway Counter,51,Male
4c8f03fc-f343-489f-aeac-9e0a49abef6f,Yuvraj  Kohli,TR1435,Ahmedabad-Jaipur,Patna,Bangalore,2025-05-28,2025-04-06,Sleeper,191.3,1286.63,5,Credit Card,Railway Counter,14,Female
fcd345e3-6c56-4a03-bf50-fe74ce3fecb6,Krish Dara,TR9507,Lucknow-Patna,Bangalore,Patna,2025-01-23,2024-12-12,AC 2 Tier,1985.2,1366.27,120,Net Banking,Railway Counter,27,Other
bb02cac4-04e6-4ec2-ab3b-dc06b0248d00,Nishith Bhat,TR2543,Kolkata-Chennai,Patna,Jaipur,2025-05-10,2025-03-16,AC First Class,257.8,1633.41,90,Debit Card,Mobile App,66,Other
f0d7add1-2137-4513-a517-bf9e63126262,Siya Bains,TR2249,Lucknow-Patna,Chennai,Bangalore,2025-05-06,2025-03-24,AC First Class,1916.4,389.75,15,Net Banking,Mobile App,47,Female
b810148b-2286-425b-8b21-a906338a4c2f,Dhanuk Magar,TR1641,Delhi-Mumbai,Kolkata,Lucknow,2025-05-18,2025-04-08,Sleeper,1843.7,2035.3,60,Net Banking,IRCTC Website,22,Other
28a85b56-5ee7-4263-bd4a-4cf3eb38fe61,Shanaya Wadhwa,TR2719,Delhi-Mumbai,Delhi,Kolkata,2025-05-20,2024-11-12,AC First Class,764.8,465.66,5,Debit Card,Mobile App,33,Male
8df34fff-5f82-4401-9e72-24aaf4e9d374,Anaya Wagle,TR2562,Kolkata-Chennai,Lucknow,Chennai,2025-05-26,2024-12-08,AC First Class,300.1,1492.5,0,Net Banking,Mobile App,75,Male
c41ff87c-c54c-4a97-b6c9-402dd11c260d,Divij Sridhar,TR1424,Kolkata-Chennai,Patna,Mumbai,2025-04-22,2025-04-19,AC 3 Tier,1055.8,1902.0,60,Debit Card,Travel Agent,38,Female
0e9db803-a687-4c0a-bdf7-642e53a5f15a,Oorja Sheth,TR2830,Kolkata-Chennai,Lucknow,Patna,2025-04-18,2025-02-05,AC 3 Tier,1025.8,1496.93,30,Debit Card,Mobile App,69,Female
bd152c0c-ae5e-4ff4-9509-10d0e876a5fd,Alisha Dyal,TR7361,Hyderabad-Bangalore,Patna,Mumbai,2025-04-13,2025-03-09,AC 2 Tier,1041.6,1663.13,0,Cash,Mobile App,30,Female
0a3c6111-e8ca-402b-8a61-7fd04d06c489,Vihaan Deshpande,TR3752,Ahmedabad-Jaipur,Chennai,Delhi,2025-04-11,2025-03-05,Sleeper,244.2,1589.98,90,Net Banking,Railway Counter,73,Female
351a602a-4127-4f64-86db-c19b88980f3d,Dhanuk Kapur,TR5869,Hyderabad-Bangalore,Mumbai,Delhi,2025-05-01,2025-04-03,Second Sitting,992.0,1513.95,120,UPI,IRCTC Website,13,Other
9cd0184e-1ccd-4d39-9dda-34e898f61595,Elakshi Anand,TR1083,Lucknow-Patna,Jaipur,Lucknow,2025-04-30,2025-02-11,Sleeper,1798.9,1248.0,0,Credit Card,Railway Counter,26,Other
4853f900-3a52-47da-8e25-90da74bbce31,Priyansh Dyal,TR1293,Delhi-Mumbai,Bangalore,Kolkata,2025-02-23,2024-12-08,Sleeper,940.6,1465.86,15,Cash,Mobile App,73,Male
fd6f58ab-36fd-4cc5-beb2-ae6547ac6ca0,Gokul Ram,TR1626,Kolkata-Chennai,Mumbai,Kolkata,2025-04-18,2025-04-10,AC 2 Tier,1495.4,1107.45,45,Net Banking,Railway Counter,19,Male
758b4337-6bf2-43d3-9449-9dbaaf06b2fd,Stuvan Lal,TR9306,Ahmedabad-Jaipur,Delhi,Mumbai,2025-05-13,2025-03-18,AC 3 Tier,686.2,1246.55,30,Cash,IRCTC Website,48,Other
dd0757ce-e90a-4e7e-b5af-c5d3c95e9a3f,Samaira Varty,TR5072,Kolkata-Chennai,Mumbai,Lucknow,2025-04-12,2025-03-05,Second Sitting,1427.3,2310.64,45,Net Banking,IRCTC Website,63,Male
c368d59c-41b5-4c11-895d-a9f839154e6b,Rasha Mall,TR1238,Kolkata-Chennai,Patna,Lucknow,2025-02-24,2025-02-11,Sleeper,1386.6,411.45,45,Debit Card,Mobile App,36,Male
f62d31de-2085-4715-9020-9b3ab50da26a,Amira Balay,TR1132,Kolkata-Chennai,Lucknow,Patna,2025-03-26,2025-02-20,Sleeper,1694.7,2370.03,30,Net Banking,IRCTC Website,66,Other
16eebe60-bb02-42f8-95fa-20624e5cd2f5,Indranil Gour,TR7432,Delhi-Mumbai,Delhi,Patna,2025-05-23,2024-12-26,Second Sitting,573.8,827.64,30,Debit Card,Travel Agent,10,Male
8a3bb9a8-ade7-418d-b298-c22f6de96c0b,Anaya Chandra,TR9161,Delhi-Mumbai,Patna,Delhi,2025-04-08,2025-01-01,AC 3 Tier,1030.3,1919.78,60,Credit Card,Railway Counter,47,Male
3af2f7fe-4e1e-4f55-87da-c2ef566f26fd,Nirvaan Desai,TR2382,Ahmedabad-Jaipur,Mumbai,Lucknow,2025-04-21,2025-04-17,Second Sitting,1350.0,2353.28,60,UPI,IRCTC Website,39,Female
eb761b24-f27c-49b0-b59f-15be097b3d37,Jiya Kumer,TR1957,Hyderabad-Bangalore,Lucknow,Bangalore,2025-02-16,2024-12-09,AC First Class,671.4,410.4,30,Credit Card,IRCTC Website,38,Male
d927524e-11cd-4284-a9dc-8abf8e4164ce,Anahita Bawa,TR3907,Ahmedabad-Jaipur,Jaipur,Delhi,2025-04-20,2025-02-24,Second Sitting,249.6,185.3,90,Net Banking,Railway Counter,74,Other
af11c4be-fb92-41c9-9aed-6851f5ac0afb,Saksham Dass,TR5364,Lucknow-Patna,Mumbai,Delhi,2025-05-17,2024-11-28,Sleeper,1933.4,684.81,60,Net Banking,IRCTC Website,62,Male
c40e77d7-7c9e-4747-bcda-0e4941ea43ba,Adah Babu,TR2211,Kolkata-Chennai,Delhi,Patna,2025-05-27,2025-04-10,Second Sitting,1873.4,1626.59,10,Cash,IRCTC Website,13,Male
9c020ca1-8228-4af0-a9aa-5c00367767b0,Rati Gera,TR4999,Delhi-Mumbai,Patna,Chennai,2025-05-06,2025-04-26,AC First Class,472.7,2176.35,120,Debit Card,IRCTC Website,46,Female
91fd52dc-07ac-4f46-af17-d68cf76625e7,Advika Sane,TR1650,Delhi-Mumbai,Delhi,Chennai,2025-03-10,2025-01-06,AC 3 Tier,515.3,498.43,120,Cash,Travel Agent,51,Other
395bacba-eaf8-482e-84e0-c03aea470b5d,Nitya Dave,TR8388,Kolkata-Chennai,Jaipur,Kolkata,2025-04-13,2025-01-22,Sleeper,852.4,1282.87,45,Net Banking,Railway Counter,29,Other
e8f0d72e-996c-4cf4-9a07-75f9e07617aa,Farhan Mani,TR8611,Kolkata-Chennai,Chennai,Patna,2025-04-13,2024-12-11,AC 3 Tier,828.0,2436.94,60,Cash,Railway Counter,73,Other
01443b99-33a9-4210-93d6-5b97f2950403,Sumer Randhawa,TR2387,Ahmedabad-Jaipur,Lucknow,Jaipur,2025-04-15,2025-04-10,AC 2 Tier,1558.2,337.62,90,Net Banking,Mobile App,23,Female
bf40e4fb-e54e-46a7-9fdd-3e69c9518997,Reyansh Mahal,TR5662,Hyderabad-Bangalore,Mumbai,Kolkata,2025-03-20,2025-03-17,AC 2 Tier,1793.2,302.3,45,Credit Card,IRCTC Website,13,Male
26650310-31e8-4a58-898e-ef5a3a9cbc4b,Jayan Chacko,TR6103,Hyderabad-Bangalore,Delhi,Jaipur,2025-02-28,2025-02-11,AC 2 Tier,361.0,750.78,5,Net Banking,Travel Agent,18,Male
13c25d74-34c4-48c8-8e4e-ed87b9b8ab45,Miraan Kala,TR9144,Lucknow-Patna,Lucknow,Chennai,2025-05-21,2025-01-31,AC 3 Tier,1804.8,1405.87,90,UPI,Railway Counter,11,Male
803d509b-016c-4a95-a688-fe4c1a9b7537,Arnav Bail,TR8045,Lucknow-Patna,Patna,Lucknow,2025-01-25,2025-01-14,AC 3 Tier,1020.7,2213.41,10,Credit Card,Mobile App,63,Other
57db8309-2af9-42ab-af52-03440ba73f84,Indranil Chacko,TR8832,Ahmedabad-Jaipur,Chennai,Lucknow,2025-01-28,2024-11-20,Sleeper,1000.7,868.67,30,Debit Card,Mobile App,27,Other
29b61155-b729-42d5-82d8-9e4b9ddcfe21,Tiya Krishnamurthy,TR6935,Ahmedabad-Jaipur,Bangalore,Kolkata,2025-03-06,2025-02-25,AC First Class,1731.4,2270.58,30,Cash,Railway Counter,35,Female
fcbb34dc-fea6-4cb2-aff9-1a4216df7a3a,Vaibhav Bhagat,TR1505,Lucknow-Patna,Chennai,Patna,2025-05-12,2024-11-10,AC 3 Tier,1298.4,626.77,90,Credit Card,Travel Agent,59,Female
60cd5711-02ed-43e1-98c1-4f6b1f0dd84b,Anvi Edwin,TR8150,Kolkata-Chennai,Kolkata,Mumbai,2025-03-10,2025-03-07,Second Sitting,436.4,803.3,0,UPI,Travel Agent,20,Other
a964b30b-974c-4e76-96a7-bee2a3cc09c1,Priyansh Chopra,TR3817,Delhi-Mumbai,Delhi,Lucknow,2025-04-23,2024-11-17,AC First Class,1223.5,2332.54,45,Net Banking,Mobile App,59,Male
47eb0203-f103-4f4b-b878-22a93549cfd5,Zain Kade,TR3588,Hyderabad-Bangalore,Kolkata,Mumbai,2025-01-17,2025-01-17,Second Sitting,627.3,183.07,120,Net Banking,Railway Counter,24,Male
45001fdc-6b3b-40b9-9f90-a464e3d65a26,Anya Vig,TR1356,Hyderabad-Bangalore,Delhi,Jaipur,2024-12-30,2024-12-22,Sleeper,1116.7,197.35,5,UPI,Travel Agent,68,Other
3568ca72-f71e-437c-9556-f11ac8ca301c,Elakshi Gade,TR4584,Ahmedabad-Jaipur,Bangalore,Patna,2025-05-06,2025-01-24,AC First Class,1874.6,1767.36,30,Net Banking,IRCTC Website,69,Other
edf4b2ac-a74e-4858-aa98-633e8b35a9bf,Myra Doctor,TR2977,Ahmedabad-Jaipur,Bangalore,Delhi,2025-04-11,2025-02-18,Second Sitting,1045.1,1907.5,0,Debit Card,IRCTC Website,40,Male
da631eeb-3da2-40ca-baeb-70b0c5437704,Vanya Uppal,TR7854,Kolkata-Chennai,Patna,Kolkata,2025-02-13,2024-12-10,Second Sitting,161.9,2181.87,90,Debit Card,Railway Counter,18,Female
3ba56612-d93d-453b-a40d-54e39111cb62,Ela Saraf,TR9188,Kolkata-Chennai,Bangalore,Chennai,2025-05-16,2024-11-09,Second Sitting,240.8,1089.45,0,Cash,Railway Counter,29,Other
5cae1bfd-420d-48aa-be2b-3c0e8b1bf8c5,Anahita Kumar,TR5922,Delhi-Mumbai,Patna,Bangalore,2025-04-15,2025-02-23,Second Sitting,571.3,1694.39,15,Cash,Railway Counter,15,Other
167f4edb-c179-46d7-bab7-c483684ac26d,Jayan Agarwal,TR4925,Delhi-Mumbai,Bangalore,Lucknow,2025-02-24,2025-01-20,AC 2 Tier,419.6,950.94,45,Cash,Mobile App,29,Other
de9ff593-5d51-4ad0-8dbf-74fbd8d524a5,Divit Deshpande,TR7778,Kolkata-Chennai,Patna,Delhi,2024-12-25,2024-11-30,Sleeper,1203.6,588.51,10,Credit Card,Railway Counter,54,Female
